web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,détails,etat,adresse,prix,image_lien-src,description
"1715911790-350","https://www.expat-dakar.com/equipements-pieces?page=22","Tapis de Sol Voitures
Neuf
Hann maristes,
Dakar

26. févr., 15:39

Vendeur vérifié

35 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/tapis-de-sol-voitures-6009089","Tapis de Sol Voitures","Neuf","Hann maristes

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cf9525663b1d5cd0e22531a2589094d/-/horizon-files-prod/ed/picture/q7854x9g/a5a7b5449f5c943a30daffe5cf4e88a00ae22378.jpg","Tapis de sol pour voitures"
"1715911792-351","https://www.expat-dakar.com/equipements-pieces?page=22","RADIO ECRAN ANDROID AUTOMOBILE
Neuf
Hann maristes,
Dakar

22. févr., 16:49

Vendeur vérifié

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/radio-ecran-android-automobile-5590961","RADIO ECRAN ANDROID AUTOMOBILE","Neuf","Hann maristes

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/aff746dfe9bdc165cb101c9aad9513fb/-/horizon-files-prod/ed/picture/q2jjejn2/73d6ea5e037076c430c8b7fd4c16ebd8bdb24c9a.jpg","Radio écran digital Automobile système Android avec lecteur radio, multimédia, connect Bluetooth, mémoire de stockage interne 32gb, clé USB, caméra de recule et connexion internet avec wifi et GPS"
"1715911794-352","https://www.expat-dakar.com/equipements-pieces?page=22","- Casque Haut de Gamme Shoei
Neuf
Hann maristes,
Dakar

28. févr., 16:41

95 000 F Cfa

775296231","https://www.expat-dakar.com/annonce/casque-haut-de-gamme-shoei-5928779","- Casque Haut de Gamme Shoei","Neuf","Hann maristes

Dakar","95 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/61c8f14640cc0a5ae8385ad7f9e4ed9d/-/horizon-files-prod/ed/picture/qgq9pe02/755c445e8692ea481b4a3914ba19c35f09b1c757.jpg","Casque Haut de Gamme ShoeiCoque AIM+ multifibre de verre organique, à couche multiple pour une rigidité optimaleCalotte : Double calotin amortisseur à 2 densités, 3 tailles de coque selon la taille du tour de têteEcran : CX-1V antibuée PinlockAération : Entrée dair au menton et au front, évacuation arrière au niveau de la nuqueDoublure intérieure lavable, coussinets (joues) amovibles et lavablesSpoiler Aero Wing et Tal fin II (soulage la nuque à vitesse élevée)Poids léger : 1330 Kg +/- 50gFiche technique :Marque ShoeiCasque finitions Brillant, DécoCouleurs gris anthracite, noirMatériaux FibreEcran double solaire N/AFermeture Double DIntérieur Semi démontableAnti-buée PinlockHomologation Normes Européenneslivraison possible"
"1715911797-353","https://www.expat-dakar.com/equipements-pieces?page=22","Battery 🔋 pour Kele vèhicules
Neuf
Dieuppeul,
Dakar

28. févr., 17:11

Vendeur vérifié

2 500 F Cfa

775573199

775573199

338686474","https://www.expat-dakar.com/annonce/battery-pour-kele-vehicules-3452272","Battery 🔋 pour Kele vèhicules","Neuf","Dieuppeul

Dakar","2 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6aba12f190c82d8bd8c7f8629fdbad5f/-/horizon-files-prod/ed/picture/qw06p7j/ae3da025b665f27c878341ba93a39216b3ec5dc3.jpg","Battery 🔋 cr2016"
"1715911799-354","https://www.expat-dakar.com/equipements-pieces?page=22","Matériels Industriels/ Electrovannes
Neuf
Castor,
Dakar

20. févr., 18:56

776348255","https://www.expat-dakar.com/annonce/materiels-industriels-electrovannes-6009296","Matériels Industriels/ Electrovannes","Neuf","Castor

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea00685028116917454227186627af86/-/horizon-files-prod/ed/picture/q8v5rke6/dea810974dbdf7157520659ff4f46e1bdfaf0161.jpg","Electrovannes/ Roulement Roue / Réducteur/ Tuyau d'air pneumatiques/ Tuyau de compresseur"
"1715911801-355","https://www.expat-dakar.com/equipements-pieces?page=22","Batterie auto
Neuf
Plateau,
Dakar

1. mars, 14:35

45 000 F Cfa

774744969

774744969

771590768","https://www.expat-dakar.com/annonce/batterie-auto-6016693","Batterie auto","Neuf","Plateau

Dakar","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4fec6706b6dc6cd4aa212f9021ad7967/-/horizon-files-prod/ed/picture/qngxvgpg/c9d83a067a81364e21a7e38d314eee32c80ad83b.jpg","Garentie 12mois, plus service après vente, livraison et montage gratuit à Dakar"
"1715911803-356","https://www.expat-dakar.com/equipements-pieces?page=22","Batterie auto garentie 12mois
Neuf
Plateau,
Dakar

1. mars, 14:35

45 000 F Cfa

774744969

774744969

771590768","https://www.expat-dakar.com/annonce/batterie-auto-garentie-12mois-6016683","Batterie auto garentie 12mois","Neuf","Plateau

Dakar","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6e9ab0325ce6b1764518dff0d6b9ebb2/-/horizon-files-prod/ed/picture/q2jqvjq2/96ff116ea415950fa6ed779e6274f274ed9f14c0.jpg","12mois de garentie plus service après vente, livraison gratuite à Dakar. Voyager en sécurité avec accès batteries"
"1715911808-357","https://www.expat-dakar.com/equipements-pieces?page=21","Batterie auto AGM
Neuf
Plateau,
Dakar

1. mars, 15:03

100 000 F Cfa

774744969

774744969

771590768","https://www.expat-dakar.com/annonce/batterie-auto-agm-6016715","Batterie auto AGM","Neuf","Plateau

Dakar","100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/43a1fbbe343a4f48fcc57f027dbeeb95/-/horizon-files-prod/ed/picture/qj4rg464/39e34c0157b4f80c15c34dcf8d6795cfb9059e8b.jpg","Batterie AGM garentie 12mois durée de vie 4ans minimum , marque d'origine américaine livraison gratuite à Dakar"
"1715911811-358","https://www.expat-dakar.com/equipements-pieces?page=21","Batterie auto
Neuf
Plateau,
Dakar

1. mars, 15:05

75 000 F Cfa

774744969

774744969

771590768","https://www.expat-dakar.com/annonce/batterie-auto-6016699","Batterie auto","Neuf","Plateau

Dakar","75 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ba4e7ed7ac3894e3d77a59c39feeea9e/-/horizon-files-prod/ed/picture/qxj2mjpw/13495fec8d6131512417e0a6762de1b01dde2794.jpg","80ah / 100ah / 110ah / 120ah / 150ah, batterie auto version américaine et batterie AGM 100% plomb durée de vie minimum 4ans, GARENTIE 12MOIS. Plus service après vente, livraison gratuite à Dakar."
"1715911813-359","https://www.expat-dakar.com/equipements-pieces?page=21","Pistolet Nettoyeur Haute Pression 40 bar
Neuf
Médina,
Dakar

1. mars, 19:42

45 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/pistolet-nettoyeur-haute-pression-40-bar-6016911","Pistolet Nettoyeur Haute Pression 40 bar","Neuf","Médina

Dakar","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f89e54475afbd75d225bfa69b4d82168/-/horizon-files-prod/ed/picture/qxj2mjn4/da247a1a2b6b83785515b19d2c2792d51e00fcf0.jpg","Pack de 2 batteries de 30 minutes rechargeable guarantee 6 mois"
"1715911815-360","https://www.expat-dakar.com/equipements-pieces?page=21","Pistolet Nettoyeur Haute Pression 40 bar
Neuf
Médina,
Dakar

1. mars, 19:45

35 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/pistolet-nettoyeur-haute-pression-40-bar-6016928","Pistolet Nettoyeur Haute Pression 40 bar","Neuf","Médina

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f3578cfee41cc1fad5a1bfad6117d95e/-/horizon-files-prod/ed/picture/qwe2xe06/72b789289af9d34139adec359b81ac9cf19f7981.jpg","Pack de 1 batterie de 30 minutes rechargeable guarantee 6 mois"
"1715911817-361","https://www.expat-dakar.com/equipements-pieces?page=21","Réfrigérateur Auto 7L
Neuf
Médina,
Dakar

1. mars, 19:52

25 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/refrigerateur-auto-7l-6016931","Réfrigérateur Auto 7L","Neuf","Médina

Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a065c48a877bc58efb1278ec2ca891a0/-/horizon-files-prod/ed/picture/q44894wz/047ca68730ea4c529b093e9fcb9a464932b8925c.jpg","Réfrigérateur Auto 7L"
"1715911820-362","https://www.expat-dakar.com/equipements-pieces?page=21","Antivols Auto
Neuf
Médina,
Dakar

1. mars, 19:57

15 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/antivols-auto-6016934","Antivols Auto","Neuf","Médina

Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/921961a870f74253c832902ad41e3fee/-/horizon-files-prod/ed/picture/qm5p757m/15c87861d758cff7a6183992de409482d8271abe.jpg","Antivols auto"
"1715911822-363","https://www.expat-dakar.com/equipements-pieces?page=21","Antivols auto
Neuf
Médina,
Dakar

1. mars, 20:01

15 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/antivols-auto-6016936","Antivols auto","Neuf","Médina

Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/545a206f83598fb89b287f7e5fcf52d2/-/horizon-files-prod/ed/picture/qkrgkrk5/036bd989f24edd1095f1426176407a6e0144c520.jpg","Antivols auto"
"1715911824-364","https://www.expat-dakar.com/equipements-pieces?page=21","Antivols alarme scooter/motos
Neuf
Médina,
Dakar

1. mars, 20:30

8 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/antivols-alarme-scootermotos-6016939","Antivols alarme scooter/motos","Neuf","Médina

Dakar","8 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/16aa1400a08d7d91eaeb5be4e331ec85/-/horizon-files-prod/ed/picture/q2jqvjvk/19f6a88a2f4bb136b260e42d9e33f558c5b0cfcc.jpg","Antivols alarme scooter/motos"
"1715911827-365","https://www.expat-dakar.com/equipements-pieces?page=21","Filtre huile et gasoil Renault dxi
Neuf
Nord foire,
Dakar

3. mars, 10:59

60 000 F Cfa

771045931","https://www.expat-dakar.com/annonce/filtre-huile-et-gasoil-renault-dxi-6017517","Filtre huile et gasoil Renault dxi","Neuf","Nord foire

Dakar","60 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0adbf35f30d1ebfefa78eb6fe8c0e4cf/-/horizon-files-prod/ed/picture/q2jqvred/b102f7e60da3c9b95e9e8a447476adf30f8a7d14.jpg","Nous proposons des filtres à huile et gasoil pour Renault dxi 440 , 450 et 460 vente en gros et détails aussi"
"1715911829-366","https://www.expat-dakar.com/equipements-pieces?page=21","Siège Auto BB et booster enfant
Neuf
Hann maristes,
Dakar

4. mars, 03:04

65 000 F Cfa

775296231","https://www.expat-dakar.com/annonce/siege-auto-bb-et-booster-enfant-6011894","Siège Auto BB et booster enfant","Neuf","Hann maristes

Dakar","65 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8c90c09b307b501690eaecb829435239/-/horizon-files-prod/ed/picture/qwe209rd/306707dbebbc02794c5d7868e9fa1f6e32080c87.jpg","1-siége auto bébé.

2 -Booster ou rehausseur. En voiture votre enfant ne cesse d'essayer de regarder à travers la vitre , mais est trop petit pour voir et parfois même préfère se tenir debout , pour admirer le paysage...!ce siège va vous aider à rehausser la place de l'enfant mais aussi de l'attacher et ainsi voyager en toute sécurité et ceci pour le grand bonheur de votre enfant.livraison possible."
"1715911834-367","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 435pcs
Neuf
Médina,
Dakar

4. mars, 17:57

24 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-435pcs-6018613","Agrafe auto 435pcs","Neuf","Médina

Dakar","24 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bddf610ca02d9a1314804417dee1ce55/-/horizon-files-prod/ed/picture/qgq9rm94/97afd19e78ac705526c96518e61d5335951cc074.jpg","Agrafe auto 435pcs"
"1715911836-368","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 415pcs
Neuf
Médina,
Dakar

4. mars, 18:02

20 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-415pcs-6018619","Agrafe auto 415pcs","Neuf","Médina

Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cebe15ca9f28beff288955c3de851aab/-/horizon-files-prod/ed/picture/q56xnpx2/86f8f7f249a658b55f72e0662c555f923b464a15.jpg","Agrafe auto 415pcs"
"1715911839-369","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 100pcs
Neuf
Médina,
Dakar

4. mars, 18:07

10 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-100pcs-6018621","Agrafe auto 100pcs","Neuf","Médina

Dakar","10 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/de46fdf3718d32881f7846383efd0d3e/-/horizon-files-prod/ed/picture/qzvdk8dk/3a0ab037254b8f0738ce7917cc4c3b18a709bbf2.jpg","Agrafe auto 100pcs"
"1715911841-370","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 180pcs
Neuf
Médina,
Dakar

4. mars, 18:09

18 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-180pcs-6018624","Agrafe auto 180pcs","Neuf","Médina

Dakar","18 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0c5d3583399b18fa21cf599054cb2ef0/-/horizon-files-prod/ed/picture/qv4erde8/bca9c8eedf139434c0810d4977ae55a07dc45bb8.jpg","Agrafe auto 180pcs"
"1715911843-371","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 425pcs
Neuf
Médina,
Dakar

4. mars, 18:12

20 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-425pcs-6018626","Agrafe auto 425pcs","Neuf","Médina

Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2cafffc9a1e845a182847e10f69d3523/-/horizon-files-prod/ed/picture/q9m9zk9p/14cf1f051d60416352ab0f47c53213ccef07d110.jpg","Agrafe auto 425pcs"
"1715911846-372","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 240pcs
Neuf
Médina,
Dakar

4. mars, 18:14

15 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-240pcs-6018627","Agrafe auto 240pcs","Neuf","Médina

Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca7a8fcd7b37ff2a8c76c4faa902923c/-/horizon-files-prod/ed/picture/qngxv9xr/65a7de3483baa722356d648ac6efe876d198769a.jpg","Agrafe auto 240pcs"
"1715911848-373","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 635pcs
Neuf
Médina,
Dakar

4. mars, 18:17

27 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-635pcs-6018628","Agrafe auto 635pcs","Neuf","Médina

Dakar","27 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2f1f2fde955d4515b6bb699a26e87b47/-/horizon-files-prod/ed/picture/qwe2xrpm/6ef925f662198d42518c5a5ea1efaab4d856874a.jpg","Agrafe auto 635pcs"
"1715911850-374","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 625pcs
Neuf
Médina,
Dakar

4. mars, 18:18

26 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-625pcs-6018630","Agrafe auto 625pcs","Neuf","Médina

Dakar","26 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/92428de0e2fa2571ad7a06f73a1380f8/-/horizon-files-prod/ed/picture/q8v58m4z/84a730b16edef8ac055d8fdd863a9bcd064ea972.jpg","Agrafe auto 625pcs"
"1715911853-375","https://www.expat-dakar.com/equipements-pieces?page=20","Agrafe auto 330pcs
Neuf
Médina,
Dakar

4. mars, 18:25

18 000 F Cfa

775500404

774691111

775500404","https://www.expat-dakar.com/annonce/agrafe-auto-330pcs-6018632","Agrafe auto 330pcs","Neuf","Médina

Dakar","18 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a9c625da1b7c77bb644ab44d74244847/-/horizon-files-prod/ed/picture/qrzvwr88/370a33cca67b4590fa60569fadc9c0eb7cb52d64.jpg","Agrafe auto 330pcs"
"1715911855-376","https://www.expat-dakar.com/equipements-pieces?page=20","RADIO ÉCRAN
Neuf
Plateau,
Dakar

5. mars, 18:16

140 000 F Cfa

784230365","https://www.expat-dakar.com/annonce/radio-ecran-5613227","RADIO ÉCRAN","Neuf","Plateau

Dakar","140 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0104b908a2ee93f187d817e92cb7828b/-/horizon-files-prod/ed/picture/qnggrxnv/b222ec07a9a800eb579e0bf34655d7ab8de74df7.jpg","Bonjour à tous voici les Radio écran Android digital automobile avec lecteur radio multimédia connect Bluetooth clé USB caméra de recul et connexion internet avec WiFi et GPS"
"1715911860-377","https://www.expat-dakar.com/equipements-pieces?page=19","RADIO ÉCRAN
Neuf
Plateau,
Dakar

5. mars, 18:20

1 F Cfa

784230365","https://www.expat-dakar.com/annonce/radio-ecran-5578225","RADIO ÉCRAN","Neuf","Plateau

Dakar","1 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/802e99dca6040f5adac96ebdfd857af2/-/horizon-files-prod/ed/picture/q0ggjek6/d9a7b05cc82afbb86021b42c738b7f29344d792c.jpg","Bonjour à tous voici les Radio écran pour tous les voitures pouvez vous venir sûr place où livraison à distance"
"1715911862-378","https://www.expat-dakar.com/equipements-pieces?page=19","Pare-brise voiture
Neuf
Plateau,
Dakar

6. mars, 15:18

776689780","https://www.expat-dakar.com/annonce/pare-brise-voiture-5937422","Pare-brise voiture","Neuf","Plateau

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f7cf0e71cf1d2c1a256651757f879270/-/horizon-files-prod/ed/picture/q6xkr2vp/fd81694e091fffcbdf2ee575c20baffea59d26ee.jpg","Je vends des para-bises de tous les 'marques si vous voulez plus d'informations ,contactez moi"
"1715911864-379","https://www.expat-dakar.com/equipements-pieces?page=19","PHARES ET FEU RANGE VOGUE 2016-2017
D'occasion
Almadies,
Dakar

6. mars, 19:55

Vendeur vérifié

800 000 F Cfa

777984596","https://www.expat-dakar.com/annonce/phares-et-feu-range-vogue-2016-2017-6020492","PHARES ET FEU RANGE VOGUE 2016-2017","D'occasion","Almadies

Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b9e9867b7b192ef35f2666176bffa401/-/horizon-files-prod/ed/picture/q9m9zg0v/57a2e4aa2c35408b63883a8d2661102254af16d3.jpg","Phares et feu complets à vendre à un prix TOP"
"1715911866-380","https://www.expat-dakar.com/equipements-pieces?page=19","Mâle auto hyundai tucson
D'occasion
Parcelles Assainies,
Dakar

7. mars, 13:45

772322618","https://www.expat-dakar.com/annonce/male-auto-hyundai-tucson-6021212","Mâle auto hyundai tucson","D'occasion","Parcelles Assainies

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b7e771a65c875f5ec27d611c22f6518/-/horizon-files-prod/ed/picture/qm5p7d4d/00b05f3b79fdaaf3bdee786fefef2f63bc770fb9.jpg","Wanter Male hyundai tocson blanc"
